"resultId","raceId","driverId","constructorId","grid","positionOrder","laps","milliseconds","fastestLap","fastestLapTime","fastestLapSpeed","statusId","raceTime","year","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","Race_name","driverRef","nationality.x","dob_driver","age_at_race","driverStandingsId","points","position","positionText","wins","num_stops","status","name","Driver.of.The.Day","Team","driverId_driverofday","dob","nationality.y","driver.of.day.ind"
22997,951,826,9,8,15,52,"\N","44","1:42.344","205.706",11,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","kvyat","Russian",1994-04-26,18,67638,21,8,"8",0,2,"+1 Lap","Red Bull","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
22998,951,831,15,19,16,52,"\N","50","1:42.253","205.889",11,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","nasr","Brazilian",1992-08-21,18,67631,0,21,"21",0,1,"+1 Lap","Sauber","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
22999,951,821,210,16,17,52,"\N","52","1:42.378","205.637",11,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","gutierrez","Mexican",1991-08-05,28,67636,0,22,"22",0,2,"+1 Lap","Haas","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23000,951,836,209,20,18,51,"\N","43","1:41.907","206.588",12,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","wehrlein","German",1994-10-18,30,67632,0,20,"20",0,2,"+2 Laps","Manor Marussia","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23001,951,830,5,9,19,33,"\N","32","1:42.029","206.341",131,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","max_verstappen","Dutch",1997-09-30,31,67626,13,10,"10",0,1,"Power Unit","Toro Rosso","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23002,951,20,6,7,20,0,"\N","\N","\N","\N",4,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","vettel","German",1987-07-03,26,67619,33,5,"5",0,NA,"Collision","Ferrari","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23003,951,807,10,13,21,0,"\N","\N","\N","\N",4,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","hulkenberg","German",1987-08-19,36,67623,6,13,"13",0,NA,"Collision","Force India","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23004,951,837,209,21,22,0,"\N","\N","\N","\N",4,"\N",2016,71,2016-05-01,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Russian Grand Prix","haryanto","Indonesian",1993-01-22,18,67635,0,23,"23",0,NA,"Collision","Manor Marussia","kevin_magnussen","Renault",825,1992-10-05,"Danish",0
23005,952,830,9,4,1,66,"6100017","36","1:28.816","188.682",1,"1:41:40.017",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","max_verstappen","Dutch",1997-09-30,18,67649,38,6,"6",1,2,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",1
23006,952,8,6,5,2,66,"6100633","38","1:28.538","189.274",1,"+0.616",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","raikkonen","Finnish",1979-10-17,26,67657,61,2,"2",0,2,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23007,952,20,6,6,3,66,"6105598","39","1:27.974","190.488",1,"+5.581",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","vettel","German",1987-07-03,18,67642,48,4,"4",0,3,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23008,952,817,9,3,4,66,"6143967","46","1:28.209","189.980",1,"+43.950",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","ricciardo","Australian",1989-07-01,26,67643,48,5,"5",0,4,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23009,952,822,3,7,5,66,"6145288","60","1:29.081","188.120",1,"+45.271",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","bottas","Finnish",1989-08-28,18,67647,29,8,"8",0,2,"Finished","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23010,952,832,5,8,6,66,"6161412","42","1:29.663","186.899",1,"+1:01.395",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","sainz","Spanish",1994-09-01,23,67648,12,11,"11",0,2,"Finished","Toro Rosso","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23011,952,815,10,9,7,66,"6179555","37","1:29.801","186.612",1,"+1:19.538",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","perez","Mexican",1990-01-26,22,67652,8,13,"13",0,2,"Finished","Force India","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23012,952,13,3,18,8,66,"6180724","43","1:29.238","187.789",1,"+1:20.707",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","massa","Brazilian",1981-04-25,30,67644,36,7,"7",0,3,"Finished","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23013,952,18,1,12,9,65,"\N","39","1:30.260","185.663",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","button","British",1980-01-19,30,67653,3,16,"16",0,2,"+1 Lap","McLaren","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23014,952,826,5,13,10,65,"\N","53","1:26.948","192.735",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","kvyat","Russian",1994-04-26,18,67661,22,9,"9",0,3,"+1 Lap","Toro Rosso","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23015,952,821,210,16,11,65,"\N","34","1:30.139","185.912",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","gutierrez","Mexican",1991-08-05,21,67659,0,19,"19",0,2,"+1 Lap","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23016,952,828,15,19,12,65,"\N","42","1:29.715","186.791",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","ericsson","Swedish",1990-09-02,17,67656,0,20,"20",0,3,"+1 Lap","Sauber","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23017,952,835,4,17,13,65,"\N","35","1:29.779","186.658",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","jolyon_palmer","British",1991-01-20,26,67650,0,18,"18",0,2,"+1 Lap","Renault","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23018,952,825,4,15,14,65,"\N","57","1:28.716","188.894",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","kevin_magnussen","Danish",1992-10-05,18,67651,6,14,"14",0,3,"+1 Lap","Renault","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23019,952,831,15,20,15,65,"\N","38","1:29.905","186.396",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","nasr","Brazilian",1992-08-21,31,67654,0,22,"22",0,2,"+1 Lap","Sauber","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23020,952,836,209,21,16,65,"\N","37","1:31.182","183.786",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","wehrlein","German",1994-10-18,26,67655,0,21,"21",0,2,"+1 Lap","Manor Marussia","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23021,952,837,209,22,17,65,"\N","52","1:29.402","187.445",11,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","haryanto","Indonesian",1993-01-22,31,67658,0,23,"23",0,2,"+1 Lap","Manor Marussia","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23022,952,154,210,14,18,56,"\N","41","1:28.974","188.347",5,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","grosjean","French",1986-04-17,18,67645,22,10,"10",0,3,"Engine","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23023,952,4,1,10,19,45,"\N","41","1:29.750","186.718",5,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","alonso","Spanish",1981-07-29,18,67660,8,12,"12",0,2,"Engine","McLaren","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23024,952,807,10,11,20,20,"\N","8","1:31.810","182.529",5,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","hulkenberg","German",1987-08-19,18,67646,6,15,"15",0,1,"Engine","Force India","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23025,952,1,131,1,21,0,"\N","\N","\N","\N",4,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","hamilton","British",1985-01-07,18,67641,57,3,"3",0,NA,"Collision","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23026,952,3,131,2,22,0,"\N","\N","\N","\N",4,"\N",2016,4,2016-05-15,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","rosberg","German",1985-06-27,36,67640,100,1,"1",4,NA,"Collision","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23027,953,1,131,3,1,78,"7169133","71","1:17.939","154.135",1,"1:59:29.133",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","hamilton","British",1985-01-07,18,67664,82,2,"2",1,1,"Finished","Mercedes","perez","Force India",815,1990-01-26,"Mexican",0
23028,953,817,9,1,2,78,"7176385","67","1:18.294","153.437",1,"+7.252",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","ricciardo","Australian",1989-07-01,34,67666,66,3,"3",0,2,"Finished","Red Bull","perez","Force India",815,1990-01-26,"Mexican",0
23029,953,815,10,7,3,78,"7182958","64","1:18.446","153.139",1,"+13.825",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","perez","Mexican",1990-01-26,31,67675,23,9,"9",0,2,"Finished","Force India","perez","Force India",815,1990-01-26,"Mexican",1
23030,953,20,6,4,4,78,"7184979","62","1:18.005","154.005",1,"+15.846",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","vettel","German",1987-07-03,26,67665,60,5,"5",0,2,"Finished","Ferrari","perez","Force India",815,1990-01-26,"Mexican",0
23031,953,4,1,9,5,78,"7254209","72","1:19.170","151.739",1,"+1:25.076",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","alonso","Spanish",1981-07-29,18,67683,18,12,"12",0,2,"Finished","McLaren","perez","Force India",815,1990-01-26,"Mexican",0
23032,953,807,10,5,6,78,"7262132","74","1:19.232","151.620",1,"+1:32.999",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","hulkenberg","German",1987-08-19,21,67669,14,14,"14",0,2,"Finished","Force India","perez","Force India",815,1990-01-26,"Mexican",0
23033,953,3,131,2,7,78,"7262423","74","1:18.763","152.523",1,"+1:33.290",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","rosberg","German",1985-06-27,16,67663,106,1,"1",4,2,"Finished","Mercedes","perez","Force India",815,1990-01-26,"Mexican",0
23034,953,832,5,6,8,77,"\N","70","1:18.519","152.997",11,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","sainz","Spanish",1994-09-01,26,67671,16,13,"13",0,2,"+1 Lap","Toro Rosso","perez","Force India",815,1990-01-26,"Mexican",0
23035,953,18,1,13,9,77,"\N","66","1:19.670","150.786",11,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","button","British",1980-01-19,26,67676,5,16,"16",0,2,"+1 Lap","McLaren","perez","Force India",815,1990-01-26,"Mexican",0
23036,953,13,3,14,10,77,"\N","69","1:19.213","151.656",11,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","massa","Brazilian",1981-04-25,34,67667,37,7,"7",0,2,"+1 Lap","Williams","perez","Force India",815,1990-01-26,"Mexican",0
23037,953,821,210,12,11,77,"\N","69","1:19.131","151.814",11,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","gutierrez","Mexican",1991-08-05,18,67682,0,18,"18",0,2,"+1 Lap","Haas","perez","Force India",815,1990-01-26,"Mexican",0
23038,953,822,3,10,12,77,"\N","66","1:19.223","151.637",11,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","bottas","Finnish",1989-08-28,16,67670,29,8,"8",0,3,"+1 Lap","Williams","perez","Force India",815,1990-01-26,"Mexican",0
23039,953,154,210,15,13,76,"\N","65","1:20.219","149.755",12,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","grosjean","French",1986-04-17,18,67668,22,11,"11",0,2,"+2 Laps","Haas","perez","Force India",815,1990-01-26,"Mexican",0
23040,953,836,209,20,14,76,"\N","60","1:20.372","149.469",12,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","wehrlein","German",1994-10-18,18,67678,0,21,"21",0,1,"+2 Laps","Manor Marussia","perez","Force India",815,1990-01-26,"Mexican",0
23041,953,837,209,19,15,74,"\N","70","1:19.868","150.413",14,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","haryanto","Indonesian",1993-01-22,28,67681,0,23,"23",0,3,"+4 Laps","Manor Marussia","perez","Force India",815,1990-01-26,"Mexican",0
23042,953,828,15,17,16,51,"\N","51","1:21.342","147.687",4,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","ericsson","Swedish",1990-09-02,28,67679,0,20,"20",0,3,"Collision","Sauber","perez","Force India",815,1990-01-26,"Mexican",0
23043,953,831,15,0,17,48,"\N","46","1:21.889","146.701",31,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","nasr","Brazilian",1992-08-21,31,67677,0,22,"22",0,3,"Retired","Sauber","perez","Force India",815,1990-01-26,"Mexican",0
23044,953,830,9,0,18,34,"\N","34","1:26.563","138.779",3,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","max_verstappen","Dutch",1997-09-30,26,67672,38,6,"6",1,2,"Accident","Red Bull","perez","Force India",815,1990-01-26,"Mexican",0
23045,953,825,4,16,19,32,"\N","27","1:29.802","133.774",31,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","kevin_magnussen","Danish",1992-10-05,16,67674,6,15,"15",0,4,"Retired","Renault","perez","Force India",815,1990-01-26,"Mexican",0
23046,953,826,5,8,20,18,"\N","14","1:37.895","122.715",3,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","kvyat","Russian",1994-04-26,26,67684,22,10,"10",0,3,"Accident","Toro Rosso","perez","Force India",815,1990-01-26,"Mexican",0
23047,953,8,6,11,21,10,"\N","10","1:47.149","112.116",3,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","raikkonen","Finnish",1979-10-17,18,67680,61,4,"4",0,NA,"Accident","Ferrari","perez","Force India",815,1990-01-26,"Mexican",0
23048,953,835,4,18,22,7,"\N","2","1:58.474","101.399",3,"\N",2016,6,2016-05-29,"12:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Monaco Grand Prix","jolyon_palmer","British",1991-01-20,18,67673,0,19,"19",0,NA,"Accident","Renault","perez","Force India",815,1990-01-26,"Mexican",0
23049,954,1,131,1,1,70,"5465296","68","1:15.981","206.625",1,"1:31:05.296",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","hamilton","British",1985-01-07,30,67687,107,2,"2",2,1,"Finished","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23050,954,20,6,3,2,70,"5470307","70","1:16.297","205.769",1,"+5.011",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","vettel","German",1987-07-03,28,67688,78,3,"3",0,2,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23051,954,822,3,7,3,70,"5511718","68","1:16.938","204.055",1,"+46.422",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","bottas","Finnish",1989-08-28,36,67693,44,7,"7",0,1,"Finished","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23052,954,830,9,5,4,70,"5518316","49","1:16.319","205.710",1,"+53.020",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","max_verstappen","Dutch",1997-09-30,26,67695,50,6,"6",1,2,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",1
23053,954,3,131,2,5,70,"5527389","60","1:15.599","207.669",1,"+1:02.093",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","rosberg","German",1985-06-27,28,67686,116,1,"1",4,2,"Finished","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23054,954,8,6,6,6,70,"5528313","44","1:16.919","204.105",1,"+1:03.017",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","raikkonen","Finnish",1979-10-17,18,67703,69,5,"5",0,2,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23055,954,817,9,4,7,70,"5528930","51","1:16.506","205.207",1,"+1:03.634",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","ricciardo","Australian",1989-07-01,26,67689,72,4,"4",0,2,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23056,954,807,10,9,8,69,"\N","68","1:16.604","204.944",11,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","hulkenberg","German",1987-08-19,20,67692,18,13,"13",0,2,"+1 Lap","Force India","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23057,954,832,5,20,9,69,"\N","54","1:16.578","205.014",11,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","sainz","Spanish",1994-09-01,20,67694,18,14,"14",0,2,"+1 Lap","Toro Rosso","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23058,954,815,10,11,10,69,"\N","54","1:16.559","205.065",11,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","perez","Mexican",1990-01-26,28,67698,24,9,"9",0,2,"+1 Lap","Force India","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23059,954,4,1,10,11,69,"\N","67","1:17.307","203.081",11,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","alonso","Spanish",1981-07-29,18,67706,18,12,"12",0,1,"+1 Lap","McLaren","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23060,954,826,5,15,12,69,"\N","50","1:16.942","204.044",11,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","kvyat","Russian",1994-04-26,31,67707,22,10,"10",0,2,"+1 Lap","Toro Rosso","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23061,954,821,210,13,13,68,"\N","48","1:17.728","201.981",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","gutierrez","Mexican",1991-08-05,18,67705,0,18,"18",0,2,"+2 Laps","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23062,954,154,210,14,14,68,"\N","50","1:17.281","203.149",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","grosjean","French",1986-04-17,26,67691,22,11,"11",0,3,"+2 Laps","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23063,954,828,15,21,15,68,"\N","63","1:18.100","201.019",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","ericsson","Swedish",1990-09-02,20,67702,0,20,"20",0,2,"+2 Laps","Sauber","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23064,954,825,4,22,16,68,"\N","42","1:18.224","200.700",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","kevin_magnussen","Danish",1992-10-05,28,67697,6,15,"15",0,1,"+2 Laps","Renault","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23065,954,836,209,17,17,68,"\N","48","1:18.282","200.551",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","wehrlein","German",1994-10-18,18,67701,0,21,"21",0,2,"+2 Laps","Manor Marussia","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23066,954,831,15,18,18,68,"\N","66","1:17.883","201.579",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","nasr","Brazilian",1992-08-21,20,67700,0,22,"22",0,2,"+2 Laps","Sauber","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23067,954,837,209,19,19,68,"\N","57","1:18.658","199.593",12,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","haryanto","Indonesian",1993-01-22,18,67704,0,23,"23",0,2,"+2 Laps","Manor Marussia","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
23068,954,13,3,8,20,35,"\N","32","1:17.424","202.774",31,"\N",2016,7,2016-06-12,"18:00:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Canadian Grand Prix","massa","Brazilian",1981-04-25,26,67690,37,8,"8",0,1,"Retired","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
